ID_Cliente,Fecha_Mes,Suscripcion_Activa,Interacciones_Soporte,Uso_Del_Servicio
820,2025-03-01,1,0,22.4
820,2025-04-01,1,0,23.9
820,2025-05-01,1,0,22.8
820,2025-06-01,1,0,20.2
820,2025-07-01,1,0,18.7
820,2025-08-01,0,0,24.6
821,2025-08-01,1,0,21.9
821,2025-09-01,1,1,24.3
821,2025-10-01,1,0,20.2
821,2025-11-01,1,0,13.2
821,2025-12-01,0,2,11.2
822,2025-08-01,1,0,10.1
822,2025-09-01,0,0,0.0
823,2025-04-01,1,0,12.7
823,2025-05-01,1,0,21.5
823,2025-06-01,1,0,14.0
823,2025-07-01,1,0,19.9
823,2025-08-01,1,0,17.4
823,2025-09-01,1,0,22.0
823,2025-10-01,1,0,16.8
823,2025-11-01,1,1,11.3
823,2025-12-01,1,0,16.5
824,2025-11-01,1,0,9.6
824,2025-12-01,1,0,16.9
825,2025-09-01,1,1,20.8
825,2025-10-01,1,0,20.8
825,2025-11-01,1,0,21.7
825,2025-12-01,1,0,19.8
826,2025-04-01,1,0,30.4
826,2025-05-01,1,0,25.9
826,2025-06-01,0,0,20.8
827,2025-12-01,1,0,19.5
828,2025-03-01,1,0,21.3
828,2025-04-01,1,0,17.3
828,2025-05-01,1,1,19.8
828,2025-06-01,1,0,25.9
828,2025-07-01,1,1,23.9
828,2025-08-01,0,1,22.8
829,2025-09-01,1,1,9.4
829,2025-10-01,1,0,18.4
829,2025-11-01,1,1,15.7
829,2025-12-01,1,0,19.2
830,2025-09-01,1,0,22.0
830,2025-10-01,1,0,15.7
830,2025-11-01,0,0,19.1
831,2025-04-01,1,0,17.8
831,2025-05-01,1,0,20.2
831,2025-06-01,1,0,19.8
831,2025-07-01,1,0,17.6
831,2025-08-01,1,2,14.3
831,2025-09-01,1,0,18.4
831,2025-10-01,1,0,15.7
831,2025-11-01,1,1,18.0
831,2025-12-01,1,0,12.9
832,2024-11-01,1,0,30.5
832,2024-12-01,1,0,29.6
832,2025-01-01,1,0,32.7
832,2025-02-01,1,1,31.9
832,2025-03-01,1,0,30.9
832,2025-04-01,1,0,30.0
832,2025-05-01,1,0,30.5
832,2025-06-01,1,1,30.3
832,2025-07-01,1,1,29.3
832,2025-08-01,1,0,30.5
832,2025-09-01,1,0,30.0
832,2025-10-01,1,0,32.1
832,2025-11-01,1,1,27.2
832,2025-12-01,1,0,30.2
833,2025-06-01,1,0,17.7
833,2025-07-01,1,0,22.2
833,2025-08-01,1,0,15.7
833,2025-09-01,1,1,19.6
833,2025-10-01,1,1,18.6
833,2025-11-01,1,0,18.5
833,2025-12-01,0,1,19.8
834,2025-12-01,1,0,21.9
835,2024-08-01,1,0,13.1
835,2024-09-01,1,2,8.0
835,2024-10-01,1,1,13.0
835,2024-11-01,0,4,6.8
836,2025-09-01,1,1,19.3
836,2025-10-01,1,0,11.1
836,2025-11-01,0,0,11.4
837,2025-03-01,1,0,9.0
837,2025-04-01,1,1,8.0
837,2025-05-01,1,0,8.0
837,2025-06-01,1,1,9.0
837,2025-07-01,1,0,8.5
837,2025-08-01,1,0,10.4
837,2025-09-01,1,0,5.7
837,2025-10-01,1,0,3.4
837,2025-11-01,1,0,8.4
837,2025-12-01,0,1,11.8
838,2025-07-01,1,0,17.1
838,2025-08-01,1,0,17.7
838,2025-09-01,0,0,13.6
839,2025-02-01,0,1,7.3
840,2025-11-01,1,1,33.5
840,2025-12-01,1,0,29.6
841,2024-10-01,1,0,21.7
841,2024-11-01,1,0,13.0
841,2024-12-01,1,1,11.0
841,2025-01-01,1,0,15.1
841,2025-02-01,1,0,11.5
841,2025-03-01,1,0,11.9
841,2025-04-01,1,2,4.6
841,2025-05-01,1,0,3.1
841,2025-06-01,0,2,0.5
842,2025-01-01,1,0,33.4
842,2025-02-01,1,0,35.6
842,2025-03-01,1,0,34.3
842,2025-04-01,1,1,36.7
842,2025-05-01,1,0,31.7
842,2025-06-01,1,0,35.0
842,2025-07-01,1,0,37.0
842,2025-08-01,1,1,33.7
842,2025-09-01,0,1,33.1
843,2024-09-01,1,0,22.9
843,2024-10-01,1,1,22.3
843,2024-11-01,0,0,25.1
844,2025-07-01,1,1,20.5
844,2025-08-01,1,0,18.3
844,2025-09-01,1,0,17.9
844,2025-10-01,1,0,18.0
844,2025-11-01,1,0,14.1
844,2025-12-01,1,1,12.2
845,2025-07-01,1,0,27.2
845,2025-08-01,1,0,24.4
845,2025-09-01,1,1,19.3
845,2025-10-01,1,0,21.8
845,2025-11-01,1,0,13.9
845,2025-12-01,1,1,10.6
846,2024-10-01,1,2,19.4
846,2024-11-01,1,0,26.3
846,2024-12-01,1,0,24.6
846,2025-01-01,1,1,28.5
846,2025-02-01,1,1,22.0
846,2025-03-01,0,0,27.2
847,2025-12-01,1,2,35.4
848,2025-09-01,1,0,15.1
848,2025-10-01,1,0,23.1
848,2025-11-01,1,1,17.5
848,2025-12-01,1,0,17.2
849,2025-04-01,1,0,11.8
849,2025-05-01,1,0,13.4
849,2025-06-01,1,0,10.7
849,2025-07-01,1,1,12.3
849,2025-08-01,1,0,16.2
849,2025-09-01,1,0,12.4
849,2025-10-01,1,0,13.2
849,2025-11-01,1,1,17.3
849,2025-12-01,1,0,12.7
850,2024-07-01,1,2,21.1
850,2024-08-01,1,0,16.3
850,2024-09-01,1,1,18.6
850,2024-10-01,1,0,11.8
850,2024-11-01,1,0,13.4
850,2024-12-01,0,1,3.1
851,2025-01-01,1,1,29.9
851,2025-02-01,1,0,25.1
851,2025-03-01,1,0,23.8
851,2025-04-01,1,0,29.0
851,2025-05-01,1,0,27.2
851,2025-06-01,1,0,23.0
851,2025-07-01,1,0,24.3
851,2025-08-01,1,1,25.4
851,2025-09-01,1,0,22.5
851,2025-10-01,0,0,30.7
852,2025-04-01,1,0,21.0
852,2025-05-01,1,3,21.3
852,2025-06-01,0,0,26.0
853,2025-11-01,0,1,22.9
854,2024-08-01,1,0,15.1
854,2024-09-01,1,1,11.7
854,2024-10-01,0,0,10.0
855,2025-02-01,1,0,11.0
855,2025-03-01,0,2,6.3
856,2025-05-01,1,1,19.5
856,2025-06-01,1,0,13.7
856,2025-07-01,1,0,17.0
856,2025-08-01,1,0,13.0
856,2025-09-01,1,1,11.9
856,2025-10-01,1,1,13.2
856,2025-11-01,0,0,2.9
857,2025-10-01,1,0,24.0
857,2025-11-01,1,0,25.9
857,2025-12-01,1,0,20.9
858,2024-08-01,1,0,22.0
858,2024-09-01,1,0,28.3
858,2024-10-01,1,0,27.5
858,2024-11-01,1,0,26.8
858,2024-12-01,1,1,31.4
858,2025-01-01,1,0,23.9
858,2025-02-01,1,0,23.5
858,2025-03-01,1,0,30.0
858,2025-04-01,1,1,23.6
858,2025-05-01,1,0,19.9
858,2025-06-01,1,0,27.8
858,2025-07-01,1,0,26.1
858,2025-08-01,1,0,28.3
858,2025-09-01,1,0,32.8
858,2025-10-01,1,0,31.6
858,2025-11-01,1,0,30.9
858,2025-12-01,0,1,28.5
859,2025-12-01,1,2,11.4
860,2025-12-01,1,0,11.6
861,2025-02-01,1,1,13.6
861,2025-03-01,1,0,18.6
861,2025-04-01,0,2,22.4
862,2024-09-01,1,0,20.1
862,2024-10-01,1,0,22.8
862,2024-11-01,1,0,24.7
862,2024-12-01,1,0,21.3
862,2025-01-01,1,1,18.1
862,2025-02-01,1,0,15.4
862,2025-03-01,1,0,20.4
862,2025-04-01,1,1,22.0
862,2025-05-01,1,0,24.7
862,2025-06-01,1,0,25.2
862,2025-07-01,1,1,23.2
862,2025-08-01,0,0,23.6
863,2024-09-01,1,1,26.5
863,2024-10-01,1,0,28.8
863,2024-11-01,1,0,25.7
863,2024-12-01,1,1,26.6
863,2025-01-01,1,0,21.9
863,2025-02-01,1,0,34.6
863,2025-03-01,1,0,33.3
863,2025-04-01,0,4,24.0
864,2024-12-01,1,2,19.3
864,2025-01-01,1,0,20.6
864,2025-02-01,1,0,16.6
864,2025-03-01,0,1,15.6
865,2025-05-01,1,1,21.0
865,2025-06-01,1,1,16.7
865,2025-07-01,1,0,19.0
865,2025-08-01,1,0,21.2
865,2025-09-01,0,1,16.7
866,2025-03-01,1,0,12.2
866,2025-04-01,0,0,16.6
867,2025-11-01,1,1,7.8
867,2025-12-01,0,2,7.9
868,2024-11-01,1,0,30.5
868,2024-12-01,1,1,25.4
868,2025-01-01,1,0,27.4
868,2025-02-01,0,1,28.9
869,2025-08-01,1,0,29.9
869,2025-09-01,1,0,24.2
869,2025-10-01,1,0,30.6
869,2025-11-01,1,0,23.2
869,2025-12-01,1,0,22.3
870,2025-06-01,1,0,17.1
870,2025-07-01,1,2,7.3
870,2025-08-01,0,0,9.4
871,2025-11-01,1,0,11.1
871,2025-12-01,1,0,12.7
872,2024-09-01,1,0,14.3
872,2024-10-01,1,1,15.9
872,2024-11-01,1,0,17.1
872,2024-12-01,1,0,12.6
872,2025-01-01,1,2,13.9
872,2025-02-01,1,0,14.9
872,2025-03-01,1,0,12.2
872,2025-04-01,1,0,15.2
872,2025-05-01,1,0,12.4
872,2025-06-01,1,1,15.1
872,2025-07-01,1,3,13.0
872,2025-08-01,1,0,18.3
872,2025-09-01,1,0,16.8
872,2025-10-01,1,1,16.7
872,2025-11-01,1,2,17.7
872,2025-12-01,1,0,12.0
873,2024-08-01,1,0,27.0
873,2024-09-01,1,0,25.4
873,2024-10-01,1,1,21.2
873,2024-11-01,1,0,18.0
873,2024-12-01,1,0,14.0
873,2025-01-01,1,1,17.6
873,2025-02-01,1,0,7.2
873,2025-03-01,1,1,2.7
873,2025-04-01,0,1,7.7
874,2024-10-01,1,0,23.0
874,2024-11-01,1,0,22.8
874,2024-12-01,1,0,20.6
874,2025-01-01,1,1,16.1
874,2025-02-01,0,0,11.4
875,2025-07-01,1,1,22.3
875,2025-08-01,1,0,17.8
875,2025-09-01,1,2,14.9
875,2025-10-01,1,2,15.0
875,2025-11-01,0,0,10.6
876,2025-08-01,0,0,27.9
877,2025-02-01,1,0,9.5
877,2025-03-01,1,0,8.0
877,2025-04-01,1,0,8.8
877,2025-05-01,1,2,11.7
877,2025-06-01,0,0,10.2
878,2025-04-01,1,0,14.2
878,2025-05-01,1,1,16.3
878,2025-06-01,1,0,19.6
878,2025-07-01,1,0,16.9
878,2025-08-01,1,2,19.4
878,2025-09-01,1,0,10.6
878,2025-10-01,1,0,18.1
878,2025-11-01,1,0,15.4
878,2025-12-01,0,0,17.3
879,2024-09-01,1,0,10.9
879,2024-10-01,1,1,13.8
879,2024-11-01,1,1,10.0
879,2024-12-01,1,0,16.8
879,2025-01-01,1,1,17.1
879,2025-02-01,1,0,11.3
879,2025-03-01,1,1,12.2
879,2025-04-01,1,1,10.7
879,2025-05-01,1,0,11.6
879,2025-06-01,1,0,11.2
879,2025-07-01,1,1,2.3
879,2025-08-01,1,2,10.5
879,2025-09-01,0,0,12.2
880,2024-07-01,1,1,1.2
880,2024-08-01,1,2,2.6
880,2024-09-01,0,0,10.9
881,2025-05-01,1,1,13.3
881,2025-06-01,1,0,17.1
881,2025-07-01,0,0,9.6
882,2025-01-01,1,0,15.6
882,2025-02-01,1,0,15.4
882,2025-03-01,1,0,21.7
882,2025-04-01,1,0,16.0
882,2025-05-01,1,0,12.7
882,2025-06-01,1,0,9.7
882,2025-07-01,1,0,15.8
882,2025-08-01,0,0,2.9
883,2025-02-01,1,0,16.4
883,2025-03-01,1,0,15.5
883,2025-04-01,1,2,19.9
883,2025-05-01,1,1,12.3
883,2025-06-01,1,1,15.0
883,2025-07-01,1,0,12.6
883,2025-08-01,0,0,16.3
884,2024-10-01,1,0,15.9
884,2024-11-01,1,1,15.7
884,2024-12-01,1,0,21.2
884,2025-01-01,0,2,18.3
885,2024-10-01,1,2,18.5
885,2024-11-01,1,1,12.7
885,2024-12-01,1,0,10.1
885,2025-01-01,1,1,8.8
885,2025-02-01,1,0,9.4
885,2025-03-01,1,1,9.6
885,2025-04-01,1,1,5.5
885,2025-05-01,1,1,5.1
885,2025-06-01,1,2,6.1
885,2025-07-01,0,0,0.5
886,2024-12-01,1,0,20.2
886,2025-01-01,1,0,13.6
886,2025-02-01,1,0,14.5
886,2025-03-01,1,0,18.1
886,2025-04-01,1,0,18.5
886,2025-05-01,1,0,13.6
886,2025-06-01,1,0,18.5
886,2025-07-01,1,0,20.2
886,2025-08-01,1,1,21.5
886,2025-09-01,1,0,21.1
886,2025-10-01,1,1,18.8
886,2025-11-01,1,0,17.8
886,2025-12-01,1,0,21.2
887,2025-07-01,1,0,26.8
887,2025-08-01,1,0,31.1
887,2025-09-01,0,0,32.4
888,2025-03-01,1,0,16.1
888,2025-04-01,1,0,13.2
888,2025-05-01,1,0,9.5
888,2025-06-01,1,0,9.3
888,2025-07-01,1,1,17.7
888,2025-08-01,1,0,11.3
888,2025-09-01,1,0,14.3
888,2025-10-01,1,1,11.3
888,2025-11-01,1,0,17.2
888,2025-12-01,1,1,11.1
889,2024-09-01,1,1,24.3
889,2024-10-01,1,1,18.5
889,2024-11-01,0,0,22.3
890,2024-11-01,1,0,24.4
890,2024-12-01,1,0,25.5
890,2025-01-01,1,0,26.7
890,2025-02-01,1,1,25.8
890,2025-03-01,1,0,21.8
890,2025-04-01,1,0,34.2
890,2025-05-01,1,0,24.9
890,2025-06-01,1,0,26.3
890,2025-07-01,1,2,23.3
890,2025-08-01,1,0,27.0
890,2025-09-01,1,0,24.3
890,2025-10-01,1,0,27.3
890,2025-11-01,1,3,28.7
890,2025-12-01,1,0,34.5
891,2025-11-01,1,0,27.6
891,2025-12-01,1,1,18.0
892,2025-02-01,1,0,24.3
892,2025-03-01,1,0,26.2
892,2025-04-01,0,0,25.7
893,2025-06-01,1,1,3.8
893,2025-07-01,0,1,0.0
894,2024-12-01,1,0,32.2
894,2025-01-01,1,0,32.9
894,2025-02-01,1,0,30.5
894,2025-03-01,1,0,29.4
894,2025-04-01,1,1,31.8
894,2025-05-01,1,0,29.7
894,2025-06-01,0,1,33.3
895,2025-06-01,0,3,27.0
896,2025-10-01,1,1,29.0
896,2025-11-01,1,0,23.6
896,2025-12-01,1,0,27.9
897,2025-11-01,1,0,20.8
897,2025-12-01,1,2,18.4
898,2025-07-01,1,0,8.3
898,2025-08-01,1,3,4.8
898,2025-09-01,0,0,7.1
899,2025-07-01,0,1,0.0
900,2025-02-01,1,0,34.9
900,2025-03-01,1,0,33.7
900,2025-04-01,1,0,31.5
900,2025-05-01,1,0,32.0
900,2025-06-01,1,0,40.7
900,2025-07-01,1,1,35.1
900,2025-08-01,1,0,39.0
900,2025-09-01,1,1,35.1
900,2025-10-01,1,0,39.3
900,2025-11-01,1,0,33.4
900,2025-12-01,1,0,33.0
901,2025-02-01,1,1,12.2
901,2025-03-01,1,1,9.2
901,2025-04-01,0,1,11.6
902,2024-08-01,1,1,14.8
902,2024-09-01,1,0,9.2
902,2024-10-01,1,0,15.0
902,2024-11-01,1,0,10.6
902,2024-12-01,0,1,9.0
903,2025-09-01,1,0,9.6
903,2025-10-01,1,0,17.4
903,2025-11-01,0,0,11.0
904,2025-01-01,0,0,10.2
905,2024-09-01,1,0,22.4
905,2024-10-01,1,0,25.5
905,2024-11-01,1,0,26.7
905,2024-12-01,1,0,23.4
905,2025-01-01,1,0,22.9
905,2025-02-01,1,1,29.8
905,2025-03-01,1,0,24.1
905,2025-04-01,1,0,21.7
905,2025-05-01,1,0,20.7
905,2025-06-01,1,0,23.3
905,2025-07-01,1,1,25.9
905,2025-08-01,1,0,21.2
905,2025-09-01,1,1,24.8
905,2025-10-01,1,0,19.0
905,2025-11-01,1,0,24.8
905,2025-12-01,1,1,22.8
906,2024-10-01,1,1,22.0
906,2024-11-01,1,1,13.5
906,2024-12-01,0,0,16.5
907,2025-11-01,1,0,9.1
907,2025-12-01,1,0,2.8
908,2025-09-01,1,1,22.6
908,2025-10-01,1,0,27.0
908,2025-11-01,1,0,22.8
908,2025-12-01,0,1,21.3
909,2025-12-01,1,0,0.0
910,2024-07-01,1,1,9.6
910,2024-08-01,0,2,12.7
911,2025-06-01,1,1,23.6
911,2025-07-01,1,0,16.1
911,2025-08-01,1,0,27.4
911,2025-09-01,1,0,21.8
911,2025-10-01,1,1,28.6
911,2025-11-01,1,0,19.0
911,2025-12-01,1,0,28.4
912,2025-07-01,1,0,38.9
912,2025-08-01,1,0,38.2
912,2025-09-01,1,1,34.8
912,2025-10-01,1,0,40.3
912,2025-11-01,1,0,31.2
912,2025-12-01,1,1,37.0
913,2025-10-01,1,0,11.5
913,2025-11-01,1,0,9.2
913,2025-12-01,0,0,11.7
914,2025-06-01,1,0,9.8
914,2025-07-01,1,0,6.5
914,2025-08-01,1,0,9.4
914,2025-09-01,1,2,7.8
914,2025-10-01,1,1,7.4
914,2025-11-01,0,1,1.6
915,2025-07-01,1,1,24.5
915,2025-08-01,1,0,23.0
915,2025-09-01,1,0,12.5
915,2025-10-01,1,1,15.6
915,2025-11-01,1,1,13.8
915,2025-12-01,0,0,12.4
916,2025-10-01,1,0,19.2
916,2025-11-01,1,0,20.2
916,2025-12-01,0,0,18.8
917,2025-05-01,1,1,0.0
917,2025-06-01,0,1,1.6
918,2024-11-01,1,0,16.5
918,2024-12-01,1,0,19.6
918,2025-01-01,1,0,17.4
918,2025-02-01,1,0,18.2
918,2025-03-01,1,0,17.3
918,2025-04-01,1,0,17.7
918,2025-05-01,1,2,15.3
918,2025-06-01,1,0,19.3
918,2025-07-01,1,0,16.6
918,2025-08-01,1,0,18.5
918,2025-09-01,1,0,23.2
918,2025-10-01,1,0,15.3
918,2025-11-01,1,0,17.4
918,2025-12-01,0,1,16.9
919,2025-09-01,1,0,7.4
919,2025-10-01,1,0,2.4
919,2025-11-01,1,0,10.7
919,2025-12-01,1,1,0.0
920,2025-11-01,1,0,17.2
920,2025-12-01,1,0,15.9
921,2025-09-01,1,1,27.2
921,2025-10-01,1,0,31.8
921,2025-11-01,1,1,21.6
921,2025-12-01,1,0,28.3
922,2024-10-01,1,0,18.2
922,2024-11-01,1,0,18.2
922,2024-12-01,1,0,7.0
922,2025-01-01,1,0,10.3
922,2025-02-01,1,0,10.7
922,2025-03-01,1,0,5.3
922,2025-04-01,1,3,1.1
922,2025-05-01,1,0,0.0
922,2025-06-01,1,1,5.1
922,2025-07-01,1,3,4.5
922,2025-08-01,1,0,8.2
922,2025-09-01,0,1,2.2
923,2025-05-01,1,1,6.8
923,2025-06-01,1,0,5.4
923,2025-07-01,1,0,9.4
923,2025-08-01,1,1,9.1
923,2025-09-01,1,0,2.6
923,2025-10-01,0,2,2.5
924,2025-08-01,1,0,27.1
924,2025-09-01,1,0,21.0
924,2025-10-01,1,0,28.1
924,2025-11-01,1,0,24.7
924,2025-12-01,1,0,24.1
925,2025-08-01,1,1,33.2
925,2025-09-01,1,0,24.2
925,2025-10-01,1,0,22.2
925,2025-11-01,1,2,18.3
925,2025-12-01,1,0,23.3
926,2024-11-01,1,0,19.4
926,2024-12-01,1,0,19.7
926,2025-01-01,1,0,19.7
926,2025-02-01,1,0,17.1
926,2025-03-01,1,1,12.4
926,2025-04-01,1,0,12.0
926,2025-05-01,1,0,9.9
926,2025-06-01,1,0,4.1
926,2025-07-01,1,3,6.6
926,2025-08-01,1,0,2.7
926,2025-09-01,0,2,2.3
927,2025-01-01,1,0,12.6
927,2025-02-01,1,0,9.8
927,2025-03-01,1,1,1.4
927,2025-04-01,0,0,4.4
928,2025-06-01,1,0,18.7
928,2025-07-01,1,0,19.7
928,2025-08-01,1,1,16.6
928,2025-09-01,1,0,18.2
928,2025-10-01,1,1,16.6
928,2025-11-01,1,0,19.6
928,2025-12-01,1,0,16.5
929,2025-06-01,1,0,23.8
929,2025-07-01,1,0,13.5
929,2025-08-01,0,0,18.2
930,2024-09-01,1,0,16.8
930,2024-10-01,1,1,12.2
930,2024-11-01,1,0,20.8
930,2024-12-01,1,0,22.2
930,2025-01-01,0,4,13.8
931,2025-10-01,1,0,32.1
931,2025-11-01,1,1,28.6
931,2025-12-01,1,1,25.6
932,2024-08-01,1,2,12.9
932,2024-09-01,1,2,5.1
932,2024-10-01,0,0,14.0
933,2025-05-01,1,0,13.8
933,2025-06-01,1,0,9.0
933,2025-07-01,1,0,11.5
933,2025-08-01,1,0,10.7
933,2025-09-01,0,2,4.5
934,2025-06-01,1,0,17.1
934,2025-07-01,1,1,12.9
934,2025-08-01,1,0,17.4
934,2025-09-01,1,1,16.5
934,2025-10-01,0,1,18.1
935,2025-02-01,1,0,11.0
935,2025-03-01,1,0,11.8
935,2025-04-01,1,0,17.0
935,2025-05-01,1,0,12.7
935,2025-06-01,1,0,10.0
935,2025-07-01,1,0,8.2
935,2025-08-01,1,1,0.6
935,2025-09-01,1,2,2.0
935,2025-10-01,1,0,4.6
935,2025-11-01,1,0,4.6
935,2025-12-01,1,0,1.4
936,2024-12-01,1,0,17.1
936,2025-01-01,1,0,16.4
936,2025-02-01,1,0,9.5
936,2025-03-01,0,1,11.3
937,2025-02-01,1,1,14.0
937,2025-03-01,1,0,16.9
937,2025-04-01,0,0,11.8
938,2024-12-01,1,0,26.4
938,2025-01-01,1,1,23.3
938,2025-02-01,1,1,17.8
938,2025-03-01,1,0,20.4
938,2025-04-01,1,1,20.4
938,2025-05-01,1,1,24.6
938,2025-06-01,1,0,20.8
938,2025-07-01,1,0,26.5
938,2025-08-01,0,1,24.6
939,2024-12-01,1,0,34.0
939,2025-01-01,1,0,33.3
939,2025-02-01,1,0,24.2
939,2025-03-01,1,0,30.0
939,2025-04-01,1,1,32.9
939,2025-05-01,1,0,28.0
939,2025-06-01,1,1,33.2
939,2025-07-01,1,1,26.3
939,2025-08-01,1,0,31.0
939,2025-09-01,1,0,27.1
939,2025-10-01,1,0,29.6
939,2025-11-01,1,0,24.6
939,2025-12-01,1,0,33.6
940,2025-07-01,1,0,2.4
940,2025-08-01,1,1,3.3
940,2025-09-01,1,1,0.0
940,2025-10-01,0,0,2.9
941,2025-08-01,1,1,24.8
941,2025-09-01,1,0,23.7
941,2025-10-01,0,1,23.1
942,2025-10-01,1,0,15.8
942,2025-11-01,1,1,16.9
942,2025-12-01,0,0,18.8
943,2025-11-01,1,1,18.2
943,2025-12-01,1,0,23.1
944,2025-05-01,1,0,24.4
944,2025-06-01,1,0,17.2
944,2025-07-01,1,0,14.0
944,2025-08-01,1,1,24.2
944,2025-09-01,1,1,17.4
944,2025-10-01,1,1,24.7
944,2025-11-01,0,0,19.2
945,2024-09-01,1,2,3.9
945,2024-10-01,1,0,0.0
945,2024-11-01,1,1,0.5
945,2024-12-01,0,0,0.0
946,2025-03-01,1,0,22.5
946,2025-04-01,1,0,20.9
946,2025-05-01,1,0,21.7
946,2025-06-01,1,1,19.7
946,2025-07-01,1,0,17.0
946,2025-08-01,1,0,18.1
946,2025-09-01,1,0,20.6
946,2025-10-01,1,0,14.3
946,2025-11-01,1,0,24.2
946,2025-12-01,1,0,21.5
947,2024-11-01,1,0,21.0
947,2024-12-01,1,1,27.0
947,2025-01-01,1,0,22.9
947,2025-02-01,1,0,23.9
947,2025-03-01,1,0,25.0
947,2025-04-01,0,1,27.5
948,2025-07-01,0,0,8.6
949,2025-07-01,1,0,9.5
949,2025-08-01,1,1,11.5
949,2025-09-01,1,0,14.0
949,2025-10-01,0,2,7.4
950,2024-08-01,1,0,36.8
950,2024-09-01,1,0,39.0
950,2024-10-01,1,0,36.2
950,2024-11-01,1,0,35.4
950,2024-12-01,1,1,40.6
950,2025-01-01,1,0,42.0
950,2025-02-01,0,1,35.1
951,2025-05-01,1,1,13.1
951,2025-06-01,1,1,9.7
951,2025-07-01,1,0,13.2
951,2025-08-01,0,1,7.5
952,2025-06-01,1,0,32.4
952,2025-07-01,1,0,30.0
952,2025-08-01,0,0,22.6
953,2024-09-01,1,3,0.0
953,2024-10-01,1,2,5.4
953,2024-11-01,1,0,0.0
953,2024-12-01,0,1,3.0
954,2025-02-01,1,0,17.9
954,2025-03-01,1,1,16.5
954,2025-04-01,1,1,10.7
954,2025-05-01,1,0,13.8
954,2025-06-01,1,0,16.3
954,2025-07-01,1,0,19.3
954,2025-08-01,1,0,20.0
954,2025-09-01,1,1,15.6
954,2025-10-01,1,0,18.4
954,2025-11-01,1,0,17.6
954,2025-12-01,0,0,15.8
955,2025-04-01,1,1,19.9
955,2025-05-01,0,0,12.6
956,2024-12-01,1,0,14.0
956,2025-01-01,0,2,10.5
957,2024-12-01,1,1,25.2
957,2025-01-01,1,1,17.8
957,2025-02-01,1,1,25.1
957,2025-03-01,0,0,24.9
958,2025-01-01,1,0,26.5
958,2025-02-01,1,1,21.2
958,2025-03-01,0,0,15.2
959,2025-08-01,1,0,2.6
959,2025-09-01,1,0,1.2
959,2025-10-01,1,1,1.9
959,2025-11-01,1,1,2.1
959,2025-12-01,0,1,0.0
960,2025-03-01,1,1,16.3
960,2025-04-01,1,1,12.4
960,2025-05-01,1,0,10.5
960,2025-06-01,0,1,14.7
961,2025-09-01,1,0,16.7
961,2025-10-01,1,1,23.8
961,2025-11-01,0,1,17.8
962,2025-09-01,0,2,5.5
963,2025-07-01,1,0,38.3
963,2025-08-01,1,0,33.9
963,2025-09-01,1,0,30.8
963,2025-10-01,1,0,37.0
963,2025-11-01,1,0,33.5
963,2025-12-01,1,0,32.6
964,2025-08-01,1,0,15.3
964,2025-09-01,1,0,18.9
964,2025-10-01,1,0,22.5
964,2025-11-01,0,2,15.5
965,2024-07-01,1,0,16.6
965,2024-08-01,1,1,16.0
965,2024-09-01,1,0,8.7
965,2024-10-01,1,0,12.6
965,2024-11-01,1,0,3.5
965,2024-12-01,0,0,5.1
966,2025-04-01,1,1,6.2
966,2025-05-01,0,1,4.3
967,2025-12-01,1,0,8.2
968,2024-09-01,1,1,4.9
968,2024-10-01,1,0,16.1
968,2024-11-01,0,0,8.3
969,2024-11-01,1,0,20.3
969,2024-12-01,1,0,18.0
969,2025-01-01,1,0,16.7
969,2025-02-01,1,0,16.2
969,2025-03-01,1,0,16.8
969,2025-04-01,1,0,19.8
969,2025-05-01,1,0,17.3
969,2025-06-01,1,0,10.4
969,2025-07-01,1,0,12.9
969,2025-08-01,1,0,18.9
969,2025-09-01,1,1,16.6
969,2025-10-01,0,2,19.8
970,2025-06-01,1,0,17.9
970,2025-07-01,1,1,16.8
970,2025-08-01,1,0,14.8
970,2025-09-01,1,0,12.6
970,2025-10-01,1,0,15.8
970,2025-11-01,1,0,15.9
970,2025-12-01,1,1,17.3
971,2025-01-01,1,0,16.6
971,2025-02-01,1,0,18.1
971,2025-03-01,1,0,18.6
971,2025-04-01,1,0,14.1
971,2025-05-01,1,0,14.5
971,2025-06-01,1,1,11.2
971,2025-07-01,1,0,23.8
971,2025-08-01,1,0,18.0
971,2025-09-01,1,0,16.4
971,2025-10-01,1,0,15.6
971,2025-11-01,1,0,19.9
971,2025-12-01,1,0,20.2
972,2025-05-01,1,0,21.7
972,2025-06-01,1,0,18.2
972,2025-07-01,1,1,23.1
972,2025-08-01,1,0,15.4
972,2025-09-01,1,0,14.8
972,2025-10-01,1,0,16.0
972,2025-11-01,0,1,17.2
973,2025-06-01,1,2,13.9
973,2025-07-01,1,0,11.7
973,2025-08-01,1,0,11.1
973,2025-09-01,1,0,13.6
973,2025-10-01,1,2,9.8
973,2025-11-01,0,0,8.2
974,2025-09-01,1,0,18.0
974,2025-10-01,1,0,14.7
974,2025-11-01,1,1,13.4
974,2025-12-01,1,0,10.3
975,2024-08-01,1,1,15.7
975,2024-09-01,1,0,15.2
975,2024-10-01,1,0,14.1
975,2024-11-01,1,0,18.1
975,2024-12-01,1,0,19.6
975,2025-01-01,0,2,14.0
976,2025-08-01,1,0,4.6
976,2025-09-01,1,0,9.8
976,2025-10-01,1,0,10.1
976,2025-11-01,1,1,8.3
